question,k,gold_chunk_ids,retrieved_chunk_ids,first_hit_rank,hit,hit_rate
What is the deadline for submitting the Group Presentation Topic and Description?,5,PPT_PresentationSpecification_page_007_p7_c0,"PPT_PresentationSpecification_page_007_p7_c0,newspaper_fe5ed29024932fad071afc53807b16ba_1_p1_c1,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_014_p14_c0,newspaper_fe5ed29024932fad071afc53807b16ba_1_p1_c0,newspaper_2a6b4fa088699701a6fa9ccecfb5c25d_3_p3_c0",1,True,1.0
What is a prisoner point according to the text?,1,jiaocaineedrop_glossary.pdf_7_p7_c0,jiaocaineedrop_glossary.pdf_7_p7_c0,1,True,1.0
What is a prisoner point according to the text?,3,jiaocaineedrop_glossary.pdf_7_p7_c0,"jiaocaineedrop_glossary.pdf_7_p7_c0,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_014_p14_c13,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_014_p14_c15",1,True,1.0
What is a prisoner point according to the text?,5,jiaocaineedrop_glossary.pdf_7_p7_c0,"jiaocaineedrop_glossary.pdf_7_p7_c0,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_014_p14_c13,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_014_p14_c15,magazine_TheEconomist.2024.03.02_page_075_p75_c3,jiaocaineedrop_biz-96816.pdf_48_p48_c4",1,True,1.0
What is a quadrantal angle according to the definition provided?,1,jiaocaineedrop_glossary.pdf_7_p7_c1,jiaocaineedrop_glossary.pdf_7_p7_c1,1,True,1.0
What is a quadrantal angle according to the definition provided?,3,jiaocaineedrop_glossary.pdf_7_p7_c1,"jiaocaineedrop_glossary.pdf_7_p7_c1,jiaocaineedrop_glossary.pdf_7_p7_c4,jiaocaineedrop_96657786.pdf_0_p0_c4",1,True,1.0
What is a quadrantal angle according to the definition provided?,5,jiaocaineedrop_glossary.pdf_7_p7_c1,"jiaocaineedrop_glossary.pdf_7_p7_c1,jiaocaineedrop_glossary.pdf_7_p7_c4,jiaocaineedrop_96657786.pdf_0_p0_c4,yanbaopptmerge_yanbaoPPT_4125_p4125_c0,jiaocaineedrop_jiaocai_needrop_en_1141_p1141_c0",1,True,1.0
What is the definition of a radical equation?,1,jiaocaineedrop_glossary.pdf_7_p7_c2,jiaocaineedrop_glossary.pdf_7_p7_c2,1,True,1.0
What is the definition of a radical equation?,3,jiaocaineedrop_glossary.pdf_7_p7_c2,"jiaocaineedrop_glossary.pdf_7_p7_c2,jiaocaineedrop_glossary.pdf_7_p7_c1,exam_paper_en-file-putnam-archive_2007_Solutions_2007s_page_001_p1_c8",1,True,1.0
What is the definition of a radical equation?,5,jiaocaineedrop_glossary.pdf_7_p7_c2,"jiaocaineedrop_glossary.pdf_7_p7_c2,jiaocaineedrop_glossary.pdf_7_p7_c1,exam_paper_en-file-putnam-archive_2007_Solutions_2007s_page_001_p1_c8,exam_paper_en-file-putnam-archive_2007_Solutions_2007s_page_001_p1_c7,jiaocaineedrop_glossary.pdf_7_p7_c3",1,True,1.0
What is the general equation of a rectangular hyperbola?,1,jiaocaineedrop_glossary.pdf_7_p7_c3,jiaocaineedrop_glossary.pdf_7_p7_c4,0,False,0.0
What is the general equation of a rectangular hyperbola?,3,jiaocaineedrop_glossary.pdf_7_p7_c3,"jiaocaineedrop_glossary.pdf_7_p7_c4,jiaocaineedrop_glossary.pdf_7_p7_c3,docstructbench_llm-raw-scihub-o.O-j.chroma.2005.05.085.pdf_4_p4_c6",2,True,1.0
What is the general equation of a rectangular hyperbola?,5,jiaocaineedrop_glossary.pdf_7_p7_c3,"jiaocaineedrop_glossary.pdf_7_p7_c4,jiaocaineedrop_glossary.pdf_7_p7_c3,docstructbench_llm-raw-scihub-o.O-j.chroma.2005.05.085.pdf_4_p4_c6,jiaocaineedrop_jiaocai_needrop_en_1564_p1564_c1,eastmoney_e42b6e1cd2d48113ff4db8854e539d828d632bf9b1757e10cb8ddb2cfc7b1393.pdf_12_p12_c1",2,True,1.0
What is the general equation of a rectangular hyperbola?,1,jiaocaineedrop_glossary.pdf_7_p7_c4,jiaocaineedrop_glossary.pdf_7_p7_c4,1,True,1.0
What is the general equation of a rectangular hyperbola?,3,jiaocaineedrop_glossary.pdf_7_p7_c4,"jiaocaineedrop_glossary.pdf_7_p7_c4,jiaocaineedrop_glossary.pdf_7_p7_c3,docstructbench_llm-raw-scihub-o.O-j.chroma.2005.05.085.pdf_4_p4_c6",1,True,1.0
What is the general equation of a rectangular hyperbola?,5,jiaocaineedrop_glossary.pdf_7_p7_c4,"jiaocaineedrop_glossary.pdf_7_p7_c4,jiaocaineedrop_glossary.pdf_7_p7_c3,docstructbench_llm-raw-scihub-o.O-j.chroma.2005.05.085.pdf_4_p4_c6,jiaocaineedrop_jiaocai_needrop_en_1564_p1564_c1,eastmoney_e42b6e1cd2d48113ff4db8854e539d828d632bf9b1757e10cb8ddb2cfc7b1393.pdf_12_p12_c1",1,True,1.0
What is the definition of a relative extremum according to the text?,1,jiaocaineedrop_glossary.pdf_7_p7_c5,jiaocaineedrop_glossary.pdf_7_p7_c5,1,True,1.0
What is the definition of a relative extremum according to the text?,3,jiaocaineedrop_glossary.pdf_7_p7_c5,"jiaocaineedrop_glossary.pdf_7_p7_c5,eastmoney_e42b6e1cd2d48113ff4db8854e539d828d632bf9b1757e10cb8ddb2cfc7b1393.pdf_12_p12_c1,docstructbench_llm-raw-scihub-o.O-j.chroma.2005.05.085.pdf_4_p4_c6",1,True,1.0
What is the definition of a relative extremum according to the text?,5,jiaocaineedrop_glossary.pdf_7_p7_c5,"jiaocaineedrop_glossary.pdf_7_p7_c5,eastmoney_e42b6e1cd2d48113ff4db8854e539d828d632bf9b1757e10cb8ddb2cfc7b1393.pdf_12_p12_c1,docstructbench_llm-raw-scihub-o.O-j.chroma.2005.05.085.pdf_4_p4_c6,jiaocaineedrop_jiaocai_needrop_en_1473_p1473_c4,color_textbook_zhonggaokao_小学_KET听说读写逐项突破_KET听说读写逐项突破之轻松搞定KET写作25分 【10讲 褚连一】_第10讲第十课写作Part9小作文练习_第十课写作Part9小作文练习_page_010_p10_c3",1,True,1.0
What is the definition of rose in this context?,1,jiaocaineedrop_glossary.pdf_7_p7_c6,jiaocaineedrop_glossary.pdf_7_p7_c5,0,False,0.0
What is the definition of rose in this context?,3,jiaocaineedrop_glossary.pdf_7_p7_c6,"jiaocaineedrop_glossary.pdf_7_p7_c5,jiaocaineedrop_glossary.pdf_7_p7_c6,PPT_8076_MEYER_Chapter_2_-_Language_Change_page_014_p14_c0",2,True,1.0
What is the definition of rose in this context?,5,jiaocaineedrop_glossary.pdf_7_p7_c6,"jiaocaineedrop_glossary.pdf_7_p7_c5,jiaocaineedrop_glossary.pdf_7_p7_c6,PPT_8076_MEYER_Chapter_2_-_Language_Change_page_014_p14_c0,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_014_p14_c3,newspaper_The Globe and Mail - 2025-1-8@magazinesclubnew_page_014_p14_c16",2,True,1.0
What is the value of n in terms of k?,1,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c1,jiaocaineedrop_jiaocai_needrop_en_1564_p1564_c3,0,False,0.0
What is the value of n in terms of k?,3,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c1,"jiaocaineedrop_jiaocai_needrop_en_1564_p1564_c3,docstructbench_dianzishu_zhongwenzaixian-o.O-60403612.pdf_179_p179_c0,exam_paper_en-file-putnam-archive_2006_Solutions_2006s_page_006_p6_c6",0,False,0.0
What is the value of n in terms of k?,5,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c1,"jiaocaineedrop_jiaocai_needrop_en_1564_p1564_c3,docstructbench_dianzishu_zhongwenzaixian-o.O-60403612.pdf_179_p179_c0,exam_paper_en-file-putnam-archive_2006_Solutions_2006s_page_006_p6_c6,exam_paper_en-file-putnam-archive_2006_Solutions_2006s_page_006_p6_c7,exam_paper_en-file-putnam-archive_2006_Solutions_2006s_page_006_p6_c8",0,False,0.0
What is the term used for mediocre subsets containing both 1 and n+2?,1,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c2,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c2,1,True,1.0
What is the term used for mediocre subsets containing both 1 and n+2?,3,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c2,"exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c2,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c3,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c5",1,True,1.0
What is the term used for mediocre subsets containing both 1 and n+2?,5,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c2,"exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c2,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c3,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c5,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c4,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c6",1,True,1.0
What is the average of $1 + m_1 b$ and $1 + m_2 b$?,1,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c4,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c3,0,False,0.0
What is the average of $1 + m_1 b$ and $1 + m_2 b$?,3,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c4,"exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c3,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c4,docstructbench_dianzishu_zhongwenzaixian-o.O-60403612.pdf_179_p179_c0",2,True,1.0
What is the average of $1 + m_1 b$ and $1 + m_2 b$?,5,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c4,"exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c3,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c4,docstructbench_dianzishu_zhongwenzaixian-o.O-60403612.pdf_179_p179_c0,jiaocaineedrop_jiaocai_needrop_en_1564_p1564_c3,exam_paper_en-file-putnam-archive_2011_Solutions_2011s_page_002_p2_c9",2,True,1.0
What is the result of the induction step in the proof?,1,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c5,exam_paper_en-file-putnam-archive_2012_Solutions_2012s_page_001_p1_c1,0,False,0.0
What is the result of the induction step in the proof?,3,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c5,"exam_paper_en-file-putnam-archive_2012_Solutions_2012s_page_001_p1_c1,book_en_国外数学教材-数论-Melvyn B. Nathanson—Elementary Methods in Number Theory_0035_p35_c1,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c5",3,True,1.0
What is the result of the induction step in the proof?,5,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c5,"exam_paper_en-file-putnam-archive_2012_Solutions_2012s_page_001_p1_c1,book_en_国外数学教材-数论-Melvyn B. Nathanson—Elementary Methods in Number Theory_0035_p35_c1,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c5,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c4,jiaocaineedrop_Evans_PDE_Solution_Chapter_6_Second-Order_Elliptic_Equations.pdf_5_p5_c1",3,True,1.0
What is the condition for P to be balanced?,1,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c7,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c7,1,True,1.0
What is the condition for P to be balanced?,3,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c7,"exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c7,exam_paper_en-file-putnam-archive_1996_Solutions_1996s_page_002_p2_c3,exam_paper_en-file-putnam-archive_1999_Solutions_1999s_page_003_p3_c5",1,True,1.0
What is the condition for P to be balanced?,5,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c7,"exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c7,exam_paper_en-file-putnam-archive_1996_Solutions_1996s_page_002_p2_c3,exam_paper_en-file-putnam-archive_1999_Solutions_1999s_page_003_p3_c5,exam_paper_en-file-putnam-archive_1999_Solutions_1999s_page_003_p3_c3,exam_paper_en-file-putnam-archive_1998_Solutions_1998s_page_002_p2_c6",1,True,1.0
What is the dimension of V according to the formula provided?,1,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c8,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c8,1,True,1.0
What is the dimension of V according to the formula provided?,3,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c8,"exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c8,exam_paper_en-file-putnam-archive_2006_Solutions_2006s_page_006_p6_c1,exam_paper_en-file-putnam-archive_2006_Solutions_2006s_page_006_p6_c0",1,True,1.0
What is the dimension of V according to the formula provided?,5,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c8,"exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c8,exam_paper_en-file-putnam-archive_2006_Solutions_2006s_page_006_p6_c1,exam_paper_en-file-putnam-archive_2006_Solutions_2006s_page_006_p6_c0,book_en_国外数学教材-非数学专业教材-线性代数-Gilbert Strang—Linear Algebra and Its Applications 4e_0119_p119_c1,docstructbench_dianzishu_zhongwenzaixian-o.O-60403612.pdf_179_p179_c1",1,True,1.0
What is the definition of $ c_0 $?,1,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c9,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c9,1,True,1.0
What is the definition of $ c_0 $?,3,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c9,"exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c9,exam_paper_en-file-putnam-archive_1996_Solutions_1996s_page_002_p2_c6,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c0",1,True,1.0
What is the definition of $ c_0 $?,5,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c9,"exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c9,exam_paper_en-file-putnam-archive_1996_Solutions_1996s_page_002_p2_c6,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c0,exam_paper_en-file-putnam-archive_2009_Solutions_2009s_page_003_p3_c7,jiaocaineedrop_Evans_PDE_Solution_Chapter_6_Second-Order_Elliptic_Equations.pdf_5_p5_c2",1,True,1.0
What is the condition for equality in the given integrals?,1,exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c2,exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c2,1,True,1.0
What is the condition for equality in the given integrals?,3,exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c2,"exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c2,exam_paper_en-file-putnam-archive_1999_Solutions_1999s_page_002_p2_c5,exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c3",1,True,1.0
What is the condition for equality in the given integrals?,5,exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c2,"exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c2,exam_paper_en-file-putnam-archive_1999_Solutions_1999s_page_002_p2_c5,exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c3,exam_paper_en-file-putnam-archive_2006_Solutions_2006s_page_006_p6_c5,exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c1",1,True,1.0
What is the quadratic equation satisfied by the positive square roots of the quadratic $ x^2 - bx + 1 $?,1,exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c4,exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c5,0,False,0.0
What is the quadratic equation satisfied by the positive square roots of the quadratic $ x^2 - bx + 1 $?,3,exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c4,"exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c5,exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c4,exam_paper_en-file-putnam-archive_2000_Solutions_2000s_page_001_p1_c1",2,True,1.0
What is the quadratic equation satisfied by the positive square roots of the quadratic $ x^2 - bx + 1 $?,5,exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c4,"exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c5,exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c4,exam_paper_en-file-putnam-archive_2000_Solutions_2000s_page_001_p1_c1,exam_paper_en-file-putnam-archive_2012_Solutions_2012s_page_001_p1_c2,exam_paper_en-file-putnam-archive_2007_Solutions_2007s_page_001_p1_c7",2,True,1.0
What is the value of $ L^{1/8} $?,1,exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c5,exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c5,1,True,1.0
What is the value of $ L^{1/8} $?,3,exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c5,"exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c5,exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c4,eastmoney_e42b6e1cd2d48113ff4db8854e539d828d632bf9b1757e10cb8ddb2cfc7b1393.pdf_12_p12_c1",1,True,1.0
What is the value of $ L^{1/8} $?,5,exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c5,"exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c5,exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c4,eastmoney_e42b6e1cd2d48113ff4db8854e539d828d632bf9b1757e10cb8ddb2cfc7b1393.pdf_12_p12_c1,docstructbench_dianzishu_zhongwenzaixian-o.O-60403612.pdf_179_p179_c3,docstructbench_llm-raw-scihub-o.O-j.chroma.2005.05.085.pdf_4_p4_c6",1,True,1.0
"What is the nim-value of the starting position with piles of 3, 4, 5, and 6?",1,exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c6,exam_paper_en-file-putnam-archive_1995_Solutions_1995s_page_002_p2_c6,1,True,1.0
