question,k,gold_chunk_ids,retrieved_chunk_ids,first_hit_rank,hit,hit_rate
该报告中提到的核心内容是什么？,3,eastmoney_59cde7e939acc3124df9d3f2c85b5a0ec41b9da1157d5be38e098672022b47cb.pdf_11_p11_P0_c2,"eastmoney_d2bb183f5254ede5760932ac3118524aa7eddad551935713b435541f1525c1ee.pdf_7_p7_P1_c1,eastmoney_d2bb183f5254ede5760932ac3118524aa7eddad551935713b435541f1525c1ee.pdf_7_p7_c1,yanbaopptmerge_0c79d327060dbf9f1582d03c235dadb039533a19091d2c0d24f2ad95d267f79b.pdf_2_p2_P2_c1",0,False,0.0
该报告中提到的核心内容是什么？,5,eastmoney_59cde7e939acc3124df9d3f2c85b5a0ec41b9da1157d5be38e098672022b47cb.pdf_11_p11_P0_c2,"eastmoney_d2bb183f5254ede5760932ac3118524aa7eddad551935713b435541f1525c1ee.pdf_7_p7_P1_c1,eastmoney_d2bb183f5254ede5760932ac3118524aa7eddad551935713b435541f1525c1ee.pdf_7_p7_c1,yanbaopptmerge_0c79d327060dbf9f1582d03c235dadb039533a19091d2c0d24f2ad95d267f79b.pdf_2_p2_P2_c1,yanbaopptmerge_cf41c3f5ddc7509959ef643ca6308d5ae90f3e87708855d6770df564b749fe7b.pdf_3_p3_P2_c2,eastmoney_f4848e9d70d37f406f54c714024c5ef002832a1bf64290aa5c163665887a3e55.pdf_5_p5_P2_c1",0,False,0.0
物联网平台行业的主要玩家是如何被分类的？,1,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_P0_c0,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_P0_c0,1,True,1.0
物联网平台行业的主要玩家是如何被分类的？,3,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_P0_c0,"eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_P0_c0,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_c0,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_P1_c3",1,True,1.0
物联网平台行业的主要玩家是如何被分类的？,5,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_P0_c0,"eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_P0_c0,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_c0,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_P1_c3,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_P1_c5,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_P1_c1",1,True,1.0
该图表的标题是什么？,1,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c0,docstructbench_dianzishu_zhongwenzaixian-o.O-63687685.pdf_106_p106_c1,0,False,0.0
该图表的标题是什么？,3,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c0,"docstructbench_dianzishu_zhongwenzaixian-o.O-63687685.pdf_106_p106_c1,jiaocaineedrop_jiaocai_needrop_en_206_p206_P0_c1,docstructbench_dianzishu_zhongwenzaixian-o.O-61520612.pdf_140_p140_P4_c0",0,False,0.0
该图表的标题是什么？,5,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c0,"docstructbench_dianzishu_zhongwenzaixian-o.O-63687685.pdf_106_p106_c1,jiaocaineedrop_jiaocai_needrop_en_206_p206_P0_c1,docstructbench_dianzishu_zhongwenzaixian-o.O-61520612.pdf_140_p140_P4_c0,docstructbench_dianzishu_zhongwenzaixian-o.O-61520612.pdf_140_p140_c4,jiaocaineedrop_jiaocai_needrop_en_2623_p2623_c0",0,False,0.0
该表格的标题是什么？,1,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c1,jiaocaineedrop_socialsci-74973.pdf_31_p31_P6_c1,0,False,0.0
该表格的标题是什么？,3,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c1,"jiaocaineedrop_socialsci-74973.pdf_31_p31_P6_c1,eastmoney_7f55aa1223310144165074707803522240cf20120b15f5d78fdf61eb4dcefba3.pdf_2_p2_P13_c5,jiaocaineedrop_jiaocai_needrop_en_1417_p1417_P1_c2",0,False,0.0
该表格的标题是什么？,5,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c1,"jiaocaineedrop_socialsci-74973.pdf_31_p31_P6_c1,eastmoney_7f55aa1223310144165074707803522240cf20120b15f5d78fdf61eb4dcefba3.pdf_2_p2_P13_c5,jiaocaineedrop_jiaocai_needrop_en_1417_p1417_P1_c2,docstructbench_dianzishu_zhongwenzaixian-o.O-61520779.pdf_76_p76_P1_c0,color_textbook_教材全解1+1二年级下册英语上海牛津版_page_066_p66_P2_c2",0,False,0.0
2022年全球PCB产品结构的图表标题是什么？,1,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c1,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c1,1,True,1.0
2022年全球PCB产品结构的图表标题是什么？,3,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c1,"eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c1,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c0,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c2",1,True,1.0
2022年全球PCB产品结构的图表标题是什么？,5,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c1,"eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c1,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c0,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c2,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_c0,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P1_c2",1,True,1.0
文章的标题是什么？,1,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_P0_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,0,False,0.0
文章的标题是什么？,3,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_P0_c0,"yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,notes_f7f010b78016aeebd76e56d9283eb67f_89_p89_P0_c0,notes_f7f010b78016aeebd76e56d9283eb67f_89_p89_c0",0,False,0.0
文章的标题是什么？,5,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_P0_c0,"yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,notes_f7f010b78016aeebd76e56d9283eb67f_89_p89_P0_c0,notes_f7f010b78016aeebd76e56d9283eb67f_89_p89_c0,jiaocaineedrop_jiaocai_needrop_en_3428_p3428_P1_c4,jiaocaineedrop_jiaocai_needrop_en_1608_p1608_P1_c3",0,False,0.0
2023-2025年全球锂需求预计是多少万吨LCE，增长比例和新能源车、储能需求占比分别是多少？,1,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_P0_c0,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_P0_c0,1,True,1.0
2023-2025年全球锂需求预计是多少万吨LCE，增长比例和新能源车、储能需求占比分别是多少？,3,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_P0_c0,"yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_P0_c0,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_P0_c4,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_P0_c3",1,True,1.0
2023-2025年全球锂需求预计是多少万吨LCE，增长比例和新能源车、储能需求占比分别是多少？,5,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_P0_c0,"yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_P0_c0,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_P0_c4,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_P0_c3,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_P0_c1,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_c0",1,True,1.0
该内容涉及哪些具体主题？,1,yanbaopptmerge_yanbaoPPT_1015_p1015_P0_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c1,0,False,0.0
该内容涉及哪些具体主题？,3,yanbaopptmerge_yanbaoPPT_1015_p1015_P0_c0,"yanbaopptmerge_yanbaoPPT_455_p455_P0_c1,yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,notes_f7f010b78016aeebd76e56d9283eb67f_97_p97_c0",0,False,0.0
该内容涉及哪些具体主题？,5,yanbaopptmerge_yanbaoPPT_1015_p1015_P0_c0,"yanbaopptmerge_yanbaoPPT_455_p455_P0_c1,yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,notes_f7f010b78016aeebd76e56d9283eb67f_97_p97_c0,color_textbook_教材全解1+1二年级下册英语上海牛津版_page_066_p66_P2_c1,notes_f7f010b78016aeebd76e56d9283eb67f_89_p89_P1_c0",0,False,0.0
这段文字的标题是什么？,1,yanbaopptmerge_yanbaoPPT_1080_p1080_P0_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,0,False,0.0
这段文字的标题是什么？,3,yanbaopptmerge_yanbaoPPT_1080_p1080_P0_c0,"yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,notes_f7f010b78016aeebd76e56d9283eb67f_94_p94_P0_c4,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0",0,False,0.0
这段文字的标题是什么？,5,yanbaopptmerge_yanbaoPPT_1080_p1080_P0_c0,"yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,notes_f7f010b78016aeebd76e56d9283eb67f_94_p94_P0_c4,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,jiaocaineedrop_jiaocai_needrop_en_1539_p1539_P0_c2,notes_f7f010b78016aeebd76e56d9283eb67f_97_p97_P1_c0",0,False,0.0
这个活动的名称是什么？,1,yanbaopptmerge_yanbaoPPT_1120_p1120_P0_c0,newspaper_354720d92a632709eb8e61795b191390_1_p1_P1_c0,0,False,0.0
这个活动的名称是什么？,3,yanbaopptmerge_yanbaoPPT_1120_p1120_P0_c0,"newspaper_354720d92a632709eb8e61795b191390_1_p1_P1_c0,newspaper_5a8b7563a3262beecbecd7ddd3ef8827_1_p1_P1_c1,newspaper_7746db2ad2ea24c827eac60244375bbf_1_p1_c1",0,False,0.0
这个活动的名称是什么？,5,yanbaopptmerge_yanbaoPPT_1120_p1120_P0_c0,"newspaper_354720d92a632709eb8e61795b191390_1_p1_P1_c0,newspaper_5a8b7563a3262beecbecd7ddd3ef8827_1_p1_P1_c1,newspaper_7746db2ad2ea24c827eac60244375bbf_1_p1_c1,jiaocaineedrop_jiaocai_needrop_en_237_p237_P1_c3,jiaocaineedrop_jiaocai_needrop_en_397_p397_c1",0,False,0.0
这位男士的学校有多少位老师？,1,yanbaopptmerge_yanbaoPPT_1120_p1120_P0_c0,yanbaopptmerge_yanbaoPPT_1120_p1120_P0_c0,1,True,1.0
这位男士的学校有多少位老师？,3,yanbaopptmerge_yanbaoPPT_1120_p1120_P0_c0,"yanbaopptmerge_yanbaoPPT_1120_p1120_P0_c0,yanbaopptmerge_yanbaoPPT_1120_p1120_c0,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_c3",1,True,1.0
这位男士的学校有多少位老师？,5,yanbaopptmerge_yanbaoPPT_1120_p1120_P0_c0,"yanbaopptmerge_yanbaoPPT_1120_p1120_P0_c0,yanbaopptmerge_yanbaoPPT_1120_p1120_c0,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_c3,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P0_c1,jiaocaineedrop_jiaocai_needrop_en_2360_p2360_P1_c0",1,True,1.0
这段内容的标题是什么？,1,yanbaopptmerge_yanbaoPPT_120_p120_P0_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,0,False,0.0
这段内容的标题是什么？,3,yanbaopptmerge_yanbaoPPT_120_p120_P0_c0,"yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,jiaocaineedrop_jiaocai_needrop_en_1539_p1539_P0_c2",0,False,0.0
这段内容的标题是什么？,5,yanbaopptmerge_yanbaoPPT_120_p120_P0_c0,"yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,jiaocaineedrop_jiaocai_needrop_en_1539_p1539_P0_c2,jiaocai_jiaocai_en_117_p117_P0_c0,jiaocaineedrop_jiaocai_needrop_en_3751_p3751_P1_c0",0,False,0.0
这篇文章的标题是什么？,1,yanbaopptmerge_yanbaoPPT_1220_p1220_P0_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,0,False,0.0
这篇文章的标题是什么？,3,yanbaopptmerge_yanbaoPPT_1220_p1220_P0_c0,"yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,notes_f7f010b78016aeebd76e56d9283eb67f_89_p89_P0_c0,notes_f7f010b78016aeebd76e56d9283eb67f_89_p89_c0",0,False,0.0
这篇文章的标题是什么？,5,yanbaopptmerge_yanbaoPPT_1220_p1220_P0_c0,"yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,notes_f7f010b78016aeebd76e56d9283eb67f_89_p89_P0_c0,notes_f7f010b78016aeebd76e56d9283eb67f_89_p89_c0,jiaocaineedrop_jiaocai_needrop_en_3428_p3428_P1_c4,jiaocaineedrop_jiaocai_needrop_en_1544_p1544_P0_c7",0,False,0.0
这篇文章的作者是谁？,1,yanbaopptmerge_yanbaoPPT_1220_p1220_P0_c0,jiaocaineedrop_jiaocai_needrop_en_377_p377_P2_c5,0,False,0.0
这篇文章的作者是谁？,3,yanbaopptmerge_yanbaoPPT_1220_p1220_P0_c0,"jiaocaineedrop_jiaocai_needrop_en_377_p377_P2_c5,yanbaor2_yanbaoPPT_3302_p3302_P1_c4,newspaper_5c4e17f22cdc19d414a3c521f631c899_1_p1_P3_c3",0,False,0.0
这篇文章的作者是谁？,5,yanbaopptmerge_yanbaoPPT_1220_p1220_P0_c0,"jiaocaineedrop_jiaocai_needrop_en_377_p377_P2_c5,yanbaor2_yanbaoPPT_3302_p3302_P1_c4,newspaper_5c4e17f22cdc19d414a3c521f631c899_1_p1_P3_c3,docstructbench_dianzishu_zhongwenzaixian-o.O-61521600.pdf_210_p210_P1_c0,jiaocaineedrop_jiaocai_needrop_en_377_p377_P3_c0",0,False,0.0
这段文字中提到的添加功能是什么？,1,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c1,0,False,0.0
这段文字中提到的添加功能是什么？,3,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,"yanbaopptmerge_yanbaoPPT_455_p455_P0_c1,yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,yanbaopptmerge_yanbaoPPT_455_p455_c0",0,False,0.0
这段文字中提到的添加功能是什么？,5,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,"yanbaopptmerge_yanbaoPPT_455_p455_P0_c1,yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,yanbaopptmerge_yanbaoPPT_455_p455_c0,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,docstructbench_dianzishu_zhongwenzaixian-o.O-63686103.pdf_55_p55_P0_c3",4,True,1.0
在上下文中提到的添加功能中，哪一个操作是用于设置标题的？,1,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,1,True,1.0
在上下文中提到的添加功能中，哪一个操作是用于设置标题的？,3,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,"yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,yanbaopptmerge_yanbaoPPT_455_p455_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c0",1,True,1.0
在上下文中提到的添加功能中，哪一个操作是用于设置标题的？,5,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,"yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,yanbaopptmerge_yanbaoPPT_455_p455_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c1,docstructbench_dianzishu_zhongwenzaixian-o.O-63686103.pdf_55_p55_P1_c0",1,True,1.0
在上下文中提到的文本编辑功能是什么？,1,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,docstructbench_llm-raw-the-eye-o.O-1%20Excel.pdf_12_p12_P3_c0,0,False,0.0
在上下文中提到的文本编辑功能是什么？,3,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,"docstructbench_llm-raw-the-eye-o.O-1%20Excel.pdf_12_p12_P3_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c1",0,False,0.0
在上下文中提到的文本编辑功能是什么？,5,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,"docstructbench_llm-raw-the-eye-o.O-1%20Excel.pdf_12_p12_P3_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c1,PPT_1001115_eng_page_015_p15_P0_c1,notes_f7f010b78016aeebd76e56d9283eb67f_94_p94_c0",0,False,0.0
点击添加文本的功能在界面中如何操作？,1,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,0,False,0.0
点击添加文本的功能在界面中如何操作？,3,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,"yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c1,yanbaopptmerge_yanbaoPPT_455_p455_c0",0,False,0.0
点击添加文本的功能在界面中如何操作？,5,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,"yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c1,yanbaopptmerge_yanbaoPPT_455_p455_c0,book_en_搬书匠-3396-iPhone The Missing Manual 10th Edition-2017-英文版_page_126_p126_P1_c5,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0",5,True,1.0
点击添加标题的功能如何使用？,1,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,1,True,1.0
点击添加标题的功能如何使用？,3,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,"yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,yanbaopptmerge_yanbaoPPT_455_p455_c0,yanbaopptmerge_yanbaoPPT_1225_p1225_c0",1,True,1.0
点击添加标题的功能如何使用？,5,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,"yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,yanbaopptmerge_yanbaoPPT_455_p455_c0,yanbaopptmerge_yanbaoPPT_1225_p1225_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c1",1,True,1.0
文中提到的添加文本功能被点击了多少次？,1,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,0,False,0.0
文中提到的添加文本功能被点击了多少次？,3,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,"yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c1,yanbaopptmerge_yanbaoPPT_455_p455_c0",0,False,0.0
文中提到的添加文本功能被点击了多少次？,5,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,"yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c1,yanbaopptmerge_yanbaoPPT_455_p455_c0,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,docstructbench_llm-raw-the-eye-o.O-1%20Excel.pdf_12_p12_P3_c0",4,True,1.0
在上下文中提到的文本添加功能具体是指什么？,1,yanbaopptmerge_yanbaoPPT_1225_p1225_P0_c0,yanbaopptmerge_yanbaoPPT_455_p455_c0,0,False,0.0
