question,k,gold_chunk_ids,retrieved_chunk_ids,first_hit_rank,hit,hit_rate
哪张图表展示了2014年到2023年第三季度国资背景基金数量排名前十的地区？,3,eastmoney_59cde7e939acc3124df9d3f2c85b5a0ec41b9da1157d5be38e098672022b47cb.pdf_11_p11_c0,"eastmoney_59cde7e939acc3124df9d3f2c85b5a0ec41b9da1157d5be38e098672022b47cb.pdf_11_p11_P0_c1,eastmoney_59cde7e939acc3124df9d3f2c85b5a0ec41b9da1157d5be38e098672022b47cb.pdf_11_p11_c0,eastmoney_59cde7e939acc3124df9d3f2c85b5a0ec41b9da1157d5be38e098672022b47cb.pdf_11_p11_P0_c2",2,True,1.0
哪张图表展示了2014年到2023年第三季度国资背景基金数量排名前十的地区？,5,eastmoney_59cde7e939acc3124df9d3f2c85b5a0ec41b9da1157d5be38e098672022b47cb.pdf_11_p11_c0,"eastmoney_59cde7e939acc3124df9d3f2c85b5a0ec41b9da1157d5be38e098672022b47cb.pdf_11_p11_P0_c1,eastmoney_59cde7e939acc3124df9d3f2c85b5a0ec41b9da1157d5be38e098672022b47cb.pdf_11_p11_c0,eastmoney_59cde7e939acc3124df9d3f2c85b5a0ec41b9da1157d5be38e098672022b47cb.pdf_11_p11_P0_c2,docstructbench_dianzishu_zhongwenzaixian-o.O-63675767.pdf_66_p66_c6,eastmoney_e480008a65ea31d8c1a5e86900788b67d07422f02dbc5296aedf9423e1a23b4e.pdf_6_p6_P1_c0",2,True,1.0
这段文字的主要结论是什么？,1,eastmoney_59cde7e939acc3124df9d3f2c85b5a0ec41b9da1157d5be38e098672022b47cb.pdf_11_p11_c0,jiaocaineedrop_jiaocai_needrop_en_1303_p1303_c1,0,False,0.0
这段文字的主要结论是什么？,3,eastmoney_59cde7e939acc3124df9d3f2c85b5a0ec41b9da1157d5be38e098672022b47cb.pdf_11_p11_c0,"jiaocaineedrop_jiaocai_needrop_en_1303_p1303_c1,notes_f7f010b78016aeebd76e56d9283eb67f_94_p94_c0,notes_f7f010b78016aeebd76e56d9283eb67f_97_p97_P0_c2",0,False,0.0
这段文字的主要结论是什么？,5,eastmoney_59cde7e939acc3124df9d3f2c85b5a0ec41b9da1157d5be38e098672022b47cb.pdf_11_p11_c0,"jiaocaineedrop_jiaocai_needrop_en_1303_p1303_c1,notes_f7f010b78016aeebd76e56d9283eb67f_94_p94_c0,notes_f7f010b78016aeebd76e56d9283eb67f_97_p97_P0_c2,notes_f7f010b78016aeebd76e56d9283eb67f_97_p97_P0_c6,notes_f7f010b78016aeebd76e56d9283eb67f_97_p97_P0_c3",0,False,0.0
物联网平台行业的主要玩家是如何被分类的？,1,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_c0,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_c0,1,True,1.0
物联网平台行业的主要玩家是如何被分类的？,3,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_c0,"eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_c0,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_P0_c0,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_c1",1,True,1.0
物联网平台行业的主要玩家是如何被分类的？,5,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_c0,"eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_c0,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_P0_c0,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_c1,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_P1_c3,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_P1_c1",1,True,1.0
物联网平台企业主要分为哪些类型？,1,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_c1,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_c1,1,True,1.0
物联网平台企业主要分为哪些类型？,3,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_c1,"eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_c1,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_c0,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_P0_c0",1,True,1.0
物联网平台企业主要分为哪些类型？,5,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_c1,"eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_c1,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_c0,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_P0_c0,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_P1_c3,eastmoney_7cae1642250a3dbabfef7624d3424ec6e162ae91c8de4acfa89a9779092b0189.pdf_16_p16_P1_c1",1,True,1.0
这段文字主要讨论的是什么主题？,1,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_c0,notes_f7f010b78016aeebd76e56d9283eb67f_97_p97_c1,0,False,0.0
这段文字主要讨论的是什么主题？,3,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_c0,"notes_f7f010b78016aeebd76e56d9283eb67f_97_p97_c1,notes_f7f010b78016aeebd76e56d9283eb67f_97_p97_P1_c0,notes_f7f010b78016aeebd76e56d9283eb67f_94_p94_c0",0,False,0.0
这段文字主要讨论的是什么主题？,5,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_c0,"notes_f7f010b78016aeebd76e56d9283eb67f_97_p97_c1,notes_f7f010b78016aeebd76e56d9283eb67f_97_p97_P1_c0,notes_f7f010b78016aeebd76e56d9283eb67f_94_p94_c0,notes_f7f010b78016aeebd76e56d9283eb67f_97_p97_P0_c2,notes_f7f010b78016aeebd76e56d9283eb67f_97_p97_P0_c5",0,False,0.0
图表中显示的标题是什么？,1,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_c0,eastmoney_03e39833d520af7d1abb96dd624dcd15f2b57d061969d196e80922e2f590503f.pdf_22_p22_c0,0,False,0.0
图表中显示的标题是什么？,3,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_c0,"eastmoney_03e39833d520af7d1abb96dd624dcd15f2b57d061969d196e80922e2f590503f.pdf_22_p22_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,docstructbench_dianzishu_zhongwenzaixian-o.O-63687685.pdf_106_p106_c1",0,False,0.0
图表中显示的标题是什么？,5,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_c0,"eastmoney_03e39833d520af7d1abb96dd624dcd15f2b57d061969d196e80922e2f590503f.pdf_22_p22_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,docstructbench_dianzishu_zhongwenzaixian-o.O-63687685.pdf_106_p106_c1,docstructbench_dianzishu_zhongwenzaixian-o.O-61520612.pdf_140_p140_P4_c0,jiaocaineedrop_jiaocai_needrop_en_206_p206_P0_c1",0,False,0.0
哪张表格展示了全球各类PCB市场规模的预估数据？,1,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_c0,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c2,0,False,0.0
哪张表格展示了全球各类PCB市场规模的预估数据？,3,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_c0,"eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c2,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c1,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c0",0,False,0.0
哪张表格展示了全球各类PCB市场规模的预估数据？,5,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_c0,"eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c2,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c1,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c0,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_c0,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_c1",4,True,1.0
哪一年的全球PCB产品结构被特别列出？,1,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_c0,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_c0,1,True,1.0
哪一年的全球PCB产品结构被特别列出？,3,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_c0,"eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_c0,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c1,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c2",1,True,1.0
哪一年的全球PCB产品结构被特别列出？,5,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_c0,"eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_c0,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c1,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c2,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P0_c0,eastmoney_d09a006aa02ddc09299bbb9a1b5efa0d77408191f0c1ff1fca8c80bd6150f806.pdf_17_p17_P1_c3",1,True,1.0
文章的标题是什么？,1,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_c0,jiaocaineedrop_jiaocai_needrop_en_1608_p1608_c2,0,False,0.0
文章的标题是什么？,3,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_c0,"jiaocaineedrop_jiaocai_needrop_en_1608_p1608_c2,yanbaopptmerge_yanbaoPPT_455_p455_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c0",0,False,0.0
文章的标题是什么？,5,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_c0,"jiaocaineedrop_jiaocai_needrop_en_1608_p1608_c2,yanbaopptmerge_yanbaoPPT_455_p455_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,jiaocaineedrop_jiaocai_needrop_en_1608_p1608_c1,notes_f7f010b78016aeebd76e56d9283eb67f_89_p89_P0_c0",0,False,0.0
2023-2025年全球锂需求预计是多少万吨LCE，以及新能源车和储能需求的占比分别是多少？,1,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_c0,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_c0,1,True,1.0
2023-2025年全球锂需求预计是多少万吨LCE，以及新能源车和储能需求的占比分别是多少？,3,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_c0,"yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_c0,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_P0_c0,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_P0_c3",1,True,1.0
2023-2025年全球锂需求预计是多少万吨LCE，以及新能源车和储能需求的占比分别是多少？,5,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_c0,"yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_c0,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_P0_c0,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_P0_c3,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_P0_c4,yanbaopptmerge_6b6ed54523980841c1a28a656d0295ec638cf50c991c16cafec715237c83919f.pdf_31_p31_P0_c1",1,True,1.0
这个例子的标题是什么？,1,yanbaopptmerge_PattPatelCh12.pdf_27_p27_c0,color_textbook_zhonggaokao_小学_KET听说读写逐项突破_KET听说读写逐项突破之轻松搞定KET阅读25分【10讲 褚连一 】_第01讲第一课阅读题型综述_第一课阅读题型综述_page_004_p4_P1_c3,0,False,0.0
这个例子的标题是什么？,3,yanbaopptmerge_PattPatelCh12.pdf_27_p27_c0,"color_textbook_zhonggaokao_小学_KET听说读写逐项突破_KET听说读写逐项突破之轻松搞定KET阅读25分【10讲 褚连一 】_第01讲第一课阅读题型综述_第一课阅读题型综述_page_004_p4_P1_c3,yanbaopptmerge_yanbaoPPT_4050_p4050_c0,jiaocaineedrop_jiaocai_needrop_en_1608_p1608_c1",0,False,0.0
这个例子的标题是什么？,5,yanbaopptmerge_PattPatelCh12.pdf_27_p27_c0,"color_textbook_zhonggaokao_小学_KET听说读写逐项突破_KET听说读写逐项突破之轻松搞定KET阅读25分【10讲 褚连一 】_第01讲第一课阅读题型综述_第一课阅读题型综述_page_004_p4_P1_c3,yanbaopptmerge_yanbaoPPT_4050_p4050_c0,jiaocaineedrop_jiaocai_needrop_en_1608_p1608_c1,jiaocaineedrop_jiaocai_needrop_en_1608_p1608_P0_c1,jiaocaineedrop_jiaocai_needrop_en_3713_p3713_c1",0,False,0.0
敏捷团队的流程是如何适应团队和人员需求的？,1,yanbaopptmerge_SE05.pdf_7_p7_c0,yanbaor2_864cbd5f0adeb98dea6cf7105cc8dfb272a9be974757633b2db8cf3f9a11c92b.pdf_40_p40_c0,0,False,0.0
敏捷团队的流程是如何适应团队和人员需求的？,3,yanbaopptmerge_SE05.pdf_7_p7_c0,"yanbaor2_864cbd5f0adeb98dea6cf7105cc8dfb272a9be974757633b2db8cf3f9a11c92b.pdf_40_p40_c0,yanbaor2_864cbd5f0adeb98dea6cf7105cc8dfb272a9be974757633b2db8cf3f9a11c92b.pdf_40_p40_P0_c6,yanbaor2_864cbd5f0adeb98dea6cf7105cc8dfb272a9be974757633b2db8cf3f9a11c92b.pdf_40_p40_P0_c0",0,False,0.0
敏捷团队的流程是如何适应团队和人员需求的？,5,yanbaopptmerge_SE05.pdf_7_p7_c0,"yanbaor2_864cbd5f0adeb98dea6cf7105cc8dfb272a9be974757633b2db8cf3f9a11c92b.pdf_40_p40_c0,yanbaor2_864cbd5f0adeb98dea6cf7105cc8dfb272a9be974757633b2db8cf3f9a11c92b.pdf_40_p40_P0_c6,yanbaor2_864cbd5f0adeb98dea6cf7105cc8dfb272a9be974757633b2db8cf3f9a11c92b.pdf_40_p40_P0_c0,yanbaor2_864cbd5f0adeb98dea6cf7105cc8dfb272a9be974757633b2db8cf3f9a11c92b.pdf_40_p40_P0_c4,yanbaor2_864cbd5f0adeb98dea6cf7105cc8dfb272a9be974757633b2db8cf3f9a11c92b.pdf_40_p40_P0_c2",0,False,0.0
敏捷团队中人员和团队本身必须具备哪些关键特质？,1,yanbaopptmerge_SE05.pdf_7_p7_c0,yanbaopptmerge_SE05.pdf_7_p7_P0_c1,0,False,0.0
敏捷团队中人员和团队本身必须具备哪些关键特质？,3,yanbaopptmerge_SE05.pdf_7_p7_c0,"yanbaopptmerge_SE05.pdf_7_p7_P0_c1,yanbaopptmerge_SE05.pdf_7_p7_c0,yanbaor2_864cbd5f0adeb98dea6cf7105cc8dfb272a9be974757633b2db8cf3f9a11c92b.pdf_40_p40_P1_c1",2,True,1.0
敏捷团队中人员和团队本身必须具备哪些关键特质？,5,yanbaopptmerge_SE05.pdf_7_p7_c0,"yanbaopptmerge_SE05.pdf_7_p7_P0_c1,yanbaopptmerge_SE05.pdf_7_p7_c0,yanbaor2_864cbd5f0adeb98dea6cf7105cc8dfb272a9be974757633b2db8cf3f9a11c92b.pdf_40_p40_P1_c1,yanbaor2_864cbd5f0adeb98dea6cf7105cc8dfb272a9be974757633b2db8cf3f9a11c92b.pdf_40_p40_c1,magazine_TheEconomist.2023.11.18_page_071_p71_c4",2,True,1.0
根据上下文，组件的定义包含哪些关键特征？,1,yanbaopptmerge_SE14.pdf_1_p1_c0,yanbaopptmerge_SE14.pdf_1_p1_c0,1,True,1.0
根据上下文，组件的定义包含哪些关键特征？,3,yanbaopptmerge_SE14.pdf_1_p1_c0,"yanbaopptmerge_SE14.pdf_1_p1_c0,notes_f7f010b78016aeebd76e56d9283eb67f_94_p94_P1_c1,jiaocaineedrop_46.pdf_1_p1_c2",1,True,1.0
根据上下文，组件的定义包含哪些关键特征？,5,yanbaopptmerge_SE14.pdf_1_p1_c0,"yanbaopptmerge_SE14.pdf_1_p1_c0,notes_f7f010b78016aeebd76e56d9283eb67f_94_p94_P1_c1,jiaocaineedrop_46.pdf_1_p1_c2,notes_f7f010b78016aeebd76e56d9283eb67f_94_p94_c0,notes_f7f010b78016aeebd76e56d9283eb67f_97_p97_P0_c6",1,True,1.0
该段落的标题是什么？,1,yanbaopptmerge_SE20.pdf_2_p2_c0,notes_f7f010b78016aeebd76e56d9283eb67f_97_p97_c1,0,False,0.0
该段落的标题是什么？,3,yanbaopptmerge_SE20.pdf_2_p2_c0,"notes_f7f010b78016aeebd76e56d9283eb67f_97_p97_c1,yanbaopptmerge_yanbaoPPT_455_p455_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c0",0,False,0.0
该段落的标题是什么？,5,yanbaopptmerge_SE20.pdf_2_p2_c0,"notes_f7f010b78016aeebd76e56d9283eb67f_97_p97_c1,yanbaopptmerge_yanbaoPPT_455_p455_c0,yanbaopptmerge_yanbaoPPT_455_p455_P0_c0,newspaper_2c69e142b52dbb30cac2cb11d3eb25e5_1_p1_c2,jiaocaineedrop_jiaocai_needrop_en_3428_p3428_c2",0,False,0.0
Amy的假期去了哪里？,1,yanbaopptmerge_m3_Unit_1_Where_did_you_go.pdf_5_p5_c0,yanbaopptmerge_m3_Unit_1_Where_did_you_go.pdf_5_p5_c0,1,True,1.0
Amy的假期去了哪里？,3,yanbaopptmerge_m3_Unit_1_Where_did_you_go.pdf_5_p5_c0,"yanbaopptmerge_m3_Unit_1_Where_did_you_go.pdf_5_p5_c0,yanbaopptmerge_m3_Unit_1_Where_did_you_go.pdf_5_p5_P0_c0,jiaocaineedrop_jiaocai_needrop_en_715_p715_P0_c3",1,True,1.0
Amy的假期去了哪里？,5,yanbaopptmerge_m3_Unit_1_Where_did_you_go.pdf_5_p5_c0,"yanbaopptmerge_m3_Unit_1_Where_did_you_go.pdf_5_p5_c0,yanbaopptmerge_m3_Unit_1_Where_did_you_go.pdf_5_p5_P0_c0,jiaocaineedrop_jiaocai_needrop_en_715_p715_P0_c3,jiaocaineedrop_jiaocai_needrop_en_715_p715_c1,color_textbook_zhonggaokao_小学_13.人教新起点英语（4-5年级）_人教新起点五年级英语下册_课本_人教新起点英语5B电子课本_page_027_p27_P0_c5",1,True,1.0
Amy 去了哪个著名景点度假？,1,yanbaopptmerge_m3_Unit_1_Where_did_you_go.pdf_5_p5_c0,yanbaopptmerge_m3_Unit_1_Where_did_you_go.pdf_5_p5_c0,1,True,1.0
Amy 去了哪个著名景点度假？,3,yanbaopptmerge_m3_Unit_1_Where_did_you_go.pdf_5_p5_c0,"yanbaopptmerge_m3_Unit_1_Where_did_you_go.pdf_5_p5_c0,yanbaopptmerge_m3_Unit_1_Where_did_you_go.pdf_5_p5_P0_c0,jiaocaineedrop_jiaocai_needrop_en_715_p715_c1",1,True,1.0
Amy 去了哪个著名景点度假？,5,yanbaopptmerge_m3_Unit_1_Where_did_you_go.pdf_5_p5_c0,"yanbaopptmerge_m3_Unit_1_Where_did_you_go.pdf_5_p5_c0,yanbaopptmerge_m3_Unit_1_Where_did_you_go.pdf_5_p5_P0_c0,jiaocaineedrop_jiaocai_needrop_en_715_p715_c1,jiaocaineedrop_jiaocai_needrop_en_2036_p2036_c0,newspaper_The Times UK_0801@magazinesclubnew_page_083_p83_P3_c1",1,True,1.0
这个主题下包含哪些子主题？,1,yanbaopptmerge_yanbaoPPT_1015_p1015_c0,yanbaor2_yanbaoPPT_5877_p5877_P1_c0,0,False,0.0
