question,k,gold_chunk_ids,retrieved_chunk_ids,first_hit_rank,hit,hit_rate
What topics are being taught to retail investors by leading foreign managers?,3,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c1,"yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c1,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c6,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c0",1,True,1.0
What topics are being taught to retail investors by leading foreign managers?,5,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c1,"yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c1,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c6,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c0,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c3,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P0_c1",1,True,1.0
What channels are used for leading digital communication?,1,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c2,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c2,1,True,1.0
What channels are used for leading digital communication?,3,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c2,"yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c2,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c3,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c4",1,True,1.0
What channels are used for leading digital communication?,5,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c2,"yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c2,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c3,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c4,yanbaor2_a6a80b48db3438977793c75185e980ee4aff22f79083427cb03ea4134f7b241f.pdf_67_p67_P0_c6,yanbaor2_a6a80b48db3438977793c75185e980ee4aff22f79083427cb03ea4134f7b241f.pdf_67_p67_P0_c7",1,True,1.0
What channels can foreign managers consider besides digital ones?,1,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c3,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c3,1,True,1.0
What channels can foreign managers consider besides digital ones?,3,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c3,"yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c3,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c6,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c4",1,True,1.0
What channels can foreign managers consider besides digital ones?,5,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c3,"yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c3,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c6,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c4,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c2,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c1",1,True,1.0
What new channels can be considered for financial literacy education?,1,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c4,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c4,1,True,1.0
What new channels can be considered for financial literacy education?,3,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c4,"yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c4,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c3,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c2",1,True,1.0
What new channels can be considered for financial literacy education?,5,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c4,"yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c4,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c3,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c2,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c5,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c1",1,True,1.0
Which country is known for leapfrogging others in financial literacy?,1,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c5,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c5,1,True,1.0
Which country is known for leapfrogging others in financial literacy?,3,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c5,"yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c5,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c4,magazine_TheEconomist.2023.12.23_page_012_p12_P0_c3",1,True,1.0
Which country is known for leapfrogging others in financial literacy?,5,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c5,"yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c5,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c4,magazine_TheEconomist.2023.12.23_page_012_p12_P0_c3,magazine_TheEconomist.2023.12.23_page_024_p24_P3_c3,magazine_TheEconomist.2024.03.02_page_032_p32_P2_c4",1,True,1.0
What platform do foreign managers gain by being part of the conversation?,1,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c6,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P2_c0,0,False,0.0
What platform do foreign managers gain by being part of the conversation?,3,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c6,"yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P2_c0,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c6,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c1",2,True,1.0
What platform do foreign managers gain by being part of the conversation?,5,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c6,"yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P2_c0,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c6,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c1,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c0,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c3",2,True,1.0
What benefit do foreign managers gain from being part of the conversation?,1,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P2_c0,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P2_c0,1,True,1.0
What benefit do foreign managers gain from being part of the conversation?,3,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P2_c0,"yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P2_c0,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c6,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c1",1,True,1.0
What benefit do foreign managers gain from being part of the conversation?,5,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P2_c0,"yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P2_c0,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c6,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c1,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c0,yanbaor2_e2f6b15971d68a7f081216b0c0d8538cab413124fc8911f4db4fbb3d17f167c4.pdf_14_p14_P1_c3",1,True,1.0
盐池县女子小学何时停办？,1,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P0_c0,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P0_c1,0,False,0.0
盐池县女子小学何时停办？,3,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P0_c0,"docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P0_c1,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P0_c0,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P0_c2",2,True,1.0
盐池县女子小学何时停办？,5,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P0_c0,"docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P0_c1,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P0_c0,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P0_c2,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P7_c0,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P2_c0",2,True,1.0
女子小学最多时有多少名学生？,1,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P0_c1,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P0_c2,0,False,0.0
女子小学最多时有多少名学生？,3,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P0_c1,"docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P0_c2,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P0_c1,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P0_c0",2,True,1.0
女子小学最多时有多少名学生？,5,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P0_c1,"docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P0_c2,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P0_c1,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P0_c0,jiaocaineedrop_jiaocai_needrop_en_3937_p3937_P1_c0,jiaocaineedrop_jiaocai_needrop_en_3937_p3937_P0_c3",2,True,1.0
表35的标题是什么？,1,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P1_c0,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P1_c0,1,True,1.0
表35的标题是什么？,3,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P1_c0,"docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P1_c0,eastmoney_dd8f39ced2188b907304224a635ad605689270486020c34636003e57018c01d8.pdf_2_p2_P0_c1,jiaocaineedrop_jiaocai_needrop_en_3274_p3274_P0_c5",1,True,1.0
表35的标题是什么？,5,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P1_c0,"docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P1_c0,eastmoney_dd8f39ced2188b907304224a635ad605689270486020c34636003e57018c01d8.pdf_2_p2_P0_c1,jiaocaineedrop_jiaocai_needrop_en_3274_p3274_P0_c5,newspaper_fe2c8b45b2a086cd75984640bb3080e1_1_p1_P5_c4,newspaper_2c69e142b52dbb30cac2cb11d3eb25e5_1_p1_P0_c3",1,True,1.0
What is the name of the province mentioned in the table?,1,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P2_c0,newspaper_0b1bb8d03b4287eb95f67b68c2cf9f92_1_p1_P13_c0,0,False,0.0
What is the name of the province mentioned in the table?,3,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P2_c0,"newspaper_0b1bb8d03b4287eb95f67b68c2cf9f92_1_p1_P13_c0,newspaper_0b1bb8d03b4287eb95f67b68c2cf9f92_1_p1_P12_c4,notes_1ba14cb325bc448f7201b20502ecf2b5_33_p33_P1_c5",0,False,0.0
What is the name of the province mentioned in the table?,5,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P2_c0,"newspaper_0b1bb8d03b4287eb95f67b68c2cf9f92_1_p1_P13_c0,newspaper_0b1bb8d03b4287eb95f67b68c2cf9f92_1_p1_P12_c4,notes_1ba14cb325bc448f7201b20502ecf2b5_33_p33_P1_c5,notes_1ba14cb325bc448f7201b20502ecf2b5_33_p33_P1_c3,PPT_8076_MEYER_Chapter_2_-_Language_Change_page_014_p14_P1_c2",0,False,0.0
What is the number of primary schools listed in the document fragment?,1,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P2_c1,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P2_c1,1,True,1.0
What is the number of primary schools listed in the document fragment?,3,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P2_c1,"docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P2_c1,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P2_c2,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P7_c0",1,True,1.0
What is the number of primary schools listed in the document fragment?,5,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P2_c1,"docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P2_c1,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P2_c2,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P7_c0,jiaocaineedrop_jiaocai_needrop_en_155_p155_P2_c1,newspaper_2a6b4fa088699701a6fa9ccecfb5c25d_3_p3_P9_c4",1,True,1.0
What is the total number of students in the initial primary school?,1,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P2_c2,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P3_c0,0,False,0.0
What is the total number of students in the initial primary school?,3,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P2_c2,"docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P3_c0,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P2_c1,docstructbench_dianzishu_zhongwenzaixian-o.O-61323717.pdf_203_p203_P2_c2",3,True,1.0
